DEPTH,RHOB,DT,GR,AI,AIR,PHIE,label
1016.4,2240.6328,427.2561,52.2868,5244240.5,-84474.2188,0.2558,3
1016.55,2246.1436,428.3077,53.1518,5244208.5,-84474.2188,0.2524,3
1016.7,2257.1904,430.5894,53.6628,5242137.5,-84474.2188,0.2455,3
1016.85,2254.7527,432.6896,54.6626,5211023.5,-84474.2188,0.247,3
1017.0001,2255.5967,436.166,56.0528,5171805.0,-84474.2188,0.2465,3
1017.15,2239.4785,441.6575,56.2453,5070662.0,-84474.2188,0.2566,3
1017.3,2232.4995,443.0021,56.5835,5039474.0,-84474.2188,0.261,3
1017.45,2227.3884,441.0388,57.7157,5050424.0,-84474.2188,0.2642,3
1017.6,2239.178,436.888,58.236,5125540.0,-84474.2188,0.2568,3
1017.7501,2251.5598,431.8159,58.1654,5214161.0,-84474.2188,0.249,3
1017.9,2263.679,432.5717,57.8179,5233134.0,-84474.2188,0.2414,3
1018.05,2246.0911,435.1854,57.5437,5161301.0,-84474.2188,0.2524,3
1018.2,2230.8274,437.7489,57.3599,5096133.0,-84474.2188,0.262,3
1018.35,2223.7876,436.8994,56.8515,5089966.5,-84474.2188,0.2664,3
1018.5001,2219.3049,433.3753,56.6515,5120974.5,-84474.2188,0.2692,3
1018.65,2229.4915,434.1272,56.8849,5135567.5,-84474.2188,0.2628,3
1018.8,2242.9204,434.9774,56.8211,5156441.0,-84474.2188,0.2544,3
1018.95,2219.8262,437.4048,56.0874,5075014.5,-84474.2188,0.2688,3
1019.1,2213.5662,440.2771,56.0674,5027661.5,-86435.5,0.2727,3
1019.2501,2193.0808,439.2925,56.0674,4992301.5,-126780.6172,0.2855,3
1019.4,2209.5955,439.5117,56.1192,5027388.5,-137831.125,0.2753,3
1019.55,2201.9041,440.7314,59.9263,4996022.0,-137831.125,0.2801,3
1019.7,2212.1001,440.2772,60.5237,5024334.5,-137831.125,0.2737,3
1019.85,2207.6604,440.1082,60.5237,5016176.0,-137831.125,0.2765,3
1020.0001,2210.9849,439.2201,60.5237,5033889.5,-137831.125,0.2744,3
1020.15,2230.6489,436.7334,61.5641,5107596.5,-137831.125,0.2621,3
1020.3,2252.8879,437.9347,61.7995,5144339.5,-137831.125,0.2481,3
1020.45,2253.0195,441.8764,61.6305,5098791.5,-137831.125,0.2481,3
1020.6,2241.927,440.2654,61.6147,5092216.5,-137831.125,0.2551,3
1020.7501,2243.4604,434.7602,60.4988,5160331.0,-137831.125,0.2541,3
1020.9,2249.043,423.2422,59.8441,5314381.0,-137831.125,0.2506,3
1021.05,2237.5945,420.24,59.529,5324556.5,-137831.125,0.2578,3
1021.2,2238.6938,424.603,56.5742,5272543.5,-137831.125,0.2571,3
1021.35,2236.8201,433.651,55.0,5158523.5,-137831.125,0.2583,3
1021.5001,2216.8572,444.8103,54.7859,4984600.5,-137831.125,0.2707,3
1021.65,2205.9299,446.568,54.7859,4939738.0,-137831.125,0.2776,3
1021.8,2208.6309,443.0604,55.9359,4985048.5,-137831.125,0.2759,3
1021.95,2202.9053,442.5209,56.5143,4978089.0,-137831.125,0.2794,3
1022.1,2185.4622,446.2242,59.6395,4897877.0,-137831.125,0.2904,3
1022.2501,2184.7346,451.5854,60.6725,4838042.5,-137831.125,0.2908,3
1022.4,2209.5166,460.7091,60.6725,4796093.5,-137831.125,0.2753,3
1022.55,2226.0139,463.6329,59.5321,4801244.0,-137831.125,0.265,3
1022.7,2235.9331,461.4221,59.0284,4845825.0,-137831.125,0.2588,3
1022.85,2237.4329,455.4821,59.0284,4912497.0,-137831.125,0.2579,3
1023.0001,2242.6804,447.6599,59.3359,5010264.5,-137831.125,0.2546,3
1023.15,2254.3013,438.1855,59.7464,5145450.5,-134818.0469,0.2473,3
1023.3,2264.9895,427.8758,60.9933,5294471.5,-131275.125,0.2406,3
1023.45,2262.0364,424.5815,61.7691,5327718.0,-130140.3828,0.2424,3
1023.6,2244.1655,427.0657,61.8215,5255026.0,-130140.3828,0.2536,3
1023.7501,2242.98,432.3484,61.8215,5188092.0,-130140.3828,0.2544,3
1023.9,2245.4253,439.1177,61.4243,5113861.0,-130140.3828,0.2528,3
1024.05,2237.0156,441.692,60.7504,5064644.0,-130140.3828,0.2581,3
1024.2001,2235.7847,441.7878,60.3038,5060765.0,-130140.3828,0.2589,3
1024.3501,2234.8447,445.8557,58.6708,5012873.5,-130140.3828,0.2594,3
1024.5,2234.8933,450.8162,57.1983,4957462.5,-130140.3828,0.2594,3
1024.65,2246.7717,451.9225,56.9849,4971610.0,-130140.3828,0.252,3
1024.8,2253.1245,448.5219,56.7566,5023663.5,-130140.3828,0.2481,3
1024.9501,2245.658,441.9486,56.7621,5081477.0,-130140.3828,0.2527,3
1025.1001,2246.4629,433.4058,56.7692,5184319.0,-130140.3828,0.2522,3
1025.25,2254.1306,427.6865,57.0719,5270539.5,-130140.3828,0.2474,3
1025.4,2242.6028,429.5639,58.0281,5220786.0,-130140.3828,0.2546,3
1025.55,2231.4758,431.6532,58.8215,5169600.0,-130140.3828,0.2616,3
1025.7001,2238.7151,432.0311,58.8215,5181848.0,-130140.3828,0.2571,3
1025.8501,2246.4048,429.3173,58.5946,5232844.5,-130140.3828,0.2523,3
1026.0,2255.249,425.3272,57.3204,5302383.0,-130140.3828,0.2468,1
1026.15,2258.2949,426.2206,54.5282,5298452.0,-130140.3828,0.2449,1
1026.3,2250.5222,428.7957,52.0433,5248653.0,-130140.3828,0.2497,1
1026.4501,2241.3052,431.8929,51.4517,5189491.5,-130140.3828,0.2555,1
1026.6001,2241.2756,431.293,51.2662,5196659.0,-130140.3828,0.2555,1
1026.75,2245.2234,430.207,51.7333,5218927.5,-130140.3828,0.253,1
1026.9,2231.1743,429.2688,52.0839,5197622.0,-130140.3828,0.2618,1
1027.05,2223.5264,429.5164,51.6136,5176816.5,-128848.5391,0.2666,1
1027.2001,2234.344,428.6106,51.9366,5213110.0,-101534.9453,0.2598,1
1027.3501,2257.6113,425.1347,52.4156,5310524.0,-11352.0566,0.2452,1
1027.5,2274.1494,420.9529,51.8644,5402403.5,-11352.0566,0.2349,1
1027.65,2269.916,418.4096,51.9687,5425127.5,-11352.0566,0.2375,1
1027.8,2258.2793,414.6937,52.6091,5445692.0,-11352.0566,0.2449,1
1027.9501,2256.3093,411.652,53.0468,5481098.5,-11352.0566,0.2461,1
1028.1001,2276.8196,412.7155,53.0868,5516689.0,-11352.0566,0.2332,1
1028.25,2281.1514,415.2597,53.0868,5493408.5,-11352.0566,0.2305,1
1028.4,2261.4739,420.1967,53.0441,5382186.5,-11352.0566,0.2428,1
1028.55,2234.1699,428.1355,52.4967,5218369.0,-11352.0566,0.2599,1
1028.7001,2248.8003,428.6349,52.2967,5246422.5,-11352.0566,0.2507,1
1028.8501,2232.4106,425.7824,50.7815,5243117.5,-11352.0566,0.261,1
1029.0,2236.3992,419.289,52.3629,5333807.5,-11352.0566,0.2585,1
1029.15,2251.5,410.8829,52.3629,5479664.0,-11352.0566,0.2491,1
1029.3,2239.9756,411.8027,52.7596,5439439.5,-11352.0566,0.2563,1
1029.4501,2257.821,418.5958,52.8642,5393817.0,-11352.0566,0.2451,1
1029.6001,2237.8491,421.7839,52.8669,5305702.5,-11352.0566,0.2576,1
1029.75,2247.7964,421.5969,52.8669,5331626.5,-11352.0566,0.2514,1
1029.9,2248.2146,417.6014,52.765,5383675.0,-11352.0566,0.2511,1
1030.05,2240.5244,408.2686,51.8042,5488078.5,-11352.0566,0.2559,1
1030.2001,2238.0129,404.7473,51.3354,5529433.0,-11352.0566,0.2575,1
1030.3501,2240.5293,402.949,51.2902,5560343.0,-11352.0566,0.2559,1
1030.5,2239.2522,403.6628,51.2902,5547339.0,-11352.0566,0.2567,1
1030.65,2235.2732,404.5273,51.0646,5525648.0,-11352.0566,0.2592,1
1030.8,2235.3499,404.4949,51.0238,5526274.5,-11352.0566,0.2592,1
1030.9501,2238.1851,405.384,51.0203,5521151.0,-11352.0566,0.2574,1
1031.1001,2233.8359,405.3727,48.2072,5510572.0,-11352.0566,0.2601,1
1031.25,2227.7175,402.7661,43.5582,5531085.5,-11352.0566,0.264,1
1031.4,2204.7854,405.7398,41.7354,5434271.0,39147.8203,0.2783,1
1031.55,2177.1033,413.0219,40.739,5271797.0,133761.6094,0.2956,1
1031.7001,2162.2734,419.3821,39.0726,5156129.5,159686.0938,0.3048,1
1031.8501,2161.707,433.7464,38.5593,4985451.5,159686.0938,0.3052,1
1032.0,2171.1528,444.1856,38.5593,4888153.0,159686.0938,0.2993,1
1032.15,2172.2275,446.2005,41.2122,4868276.5,159686.0938,0.2986,1
1032.3,2178.1741,443.0163,44.8363,4916857.5,159686.0938,0.2949,1
1032.4501,2217.9929,433.9376,47.3276,5112914.0,159686.0938,0.27,1
1032.6001,2233.9702,424.072,49.083,5268399.5,159686.0938,0.26,1
1032.75,2242.2581,412.4555,50.0984,5437968.5,159686.0938,0.2549,1
1032.9,2243.8083,403.2762,51.1039,5564267.0,159686.0938,0.2539,1
1033.05,2247.0095,399.5771,52.1913,5623517.5,159686.0938,0.2519,1
1033.2001,2243.8574,399.6665,52.7498,5614364.5,159686.0938,0.2539,1
1033.3501,2243.2773,401.8792,53.0676,5582004.0,159686.0938,0.2542,1
1033.5,2248.687,403.991,53.2308,5566192.5,159686.0938,0.2508,1
1033.65,2242.9983,406.5567,53.387,5517240.5,159686.0938,0.2544,1
1033.8,2245.9929,408.5619,53.8474,5497300.5,159686.0938,0.2525,1
1033.9501,2246.3542,408.3006,54.1505,5501699.0,159686.0938,0.2523,1
1034.1001,2247.2214,407.8745,53.8509,5509583.5,159686.0938,0.2517,1
1034.25,2264.3594,408.5038,53.0292,5543042.0,159686.0938,0.241,1
1034.4,2269.8325,409.4794,51.6504,5543231.0,159686.0938,0.2376,1
1034.55,2261.3489,410.4982,50.0612,5508823.0,159686.0938,0.2429,1
1034.7001,2247.7634,411.2271,49.2946,5465995.0,159686.0938,0.2514,1
1034.8501,2239.2405,412.0095,49.2946,5434942.5,159686.0938,0.2567,1
1035.0,2245.1606,412.4157,49.3359,5443972.5,159686.0938,0.253,1
1035.15,2261.1694,411.7452,49.4013,5491655.0,159686.0938,0.243,1
1035.3,2267.9583,412.5387,49.4013,5497597.5,159686.0938,0.2388,1
1035.4501,2257.3342,413.0305,49.2761,5465301.5,159686.0938,0.2454,1
1035.6001,2250.1106,412.2612,49.026,5457934.5,165868.9688,0.2499,1
1035.75,2230.9209,410.805,49.026,5430635.5,180472.9688,0.2619,1
1035.9,2237.8689,409.2736,49.026,5467935.5,183860.5312,0.2576,1
1036.05,2254.2102,407.9219,49.026,5526150.0,183860.5312,0.2474,1
1036.2001,2261.6934,405.8787,48.7824,5572331.5,183860.5312,0.2427,1
1036.3501,2247.2112,404.3407,47.7447,5557717.0,183860.5312,0.2517,1
1036.5,2233.9688,404.4149,46.73,5523956.0,183860.5312,0.26,1
1036.65,2230.1282,404.7719,46.73,5509587.0,183860.5312,0.2624,1
1036.8,2239.1477,405.1464,47.1432,5526760.0,183860.5312,0.2568,1
1036.9501,2234.8237,404.6067,48.9676,5523476.0,183860.5312,0.2595,1
1037.1001,2244.8755,403.4209,49.5488,5564595.0,183860.5312,0.2532,1
1037.25,2255.6821,404.8698,50.0179,5571382.5,183860.5312,0.2465,1
1037.4,2259.0264,406.8836,49.947,5552083.5,183860.5312,0.2444,1
1037.55,2241.3789,409.3694,49.3965,5475205.0,183860.5312,0.2554,1
1037.7001,2232.6909,409.8354,48.897,5447798.5,183860.5312,0.2608,1
1037.8501,2246.8838,407.8109,48.6992,5509645.0,183860.5312,0.252,1
1038.0,2233.4941,403.3001,47.5533,5538060.5,183860.5312,0.2603,1
1038.15,2240.9241,401.2092,44.3558,5585437.5,183860.5312,0.2557,1
1038.3,2251.6636,399.3676,44.3558,5638073.0,183860.5312,0.249,1
1038.4501,2256.2783,399.4873,44.3558,5647942.5,183860.5312,0.2461,1
1038.6001,2247.6011,402.3999,44.3558,5585491.5,183860.5312,0.2515,1
1038.75,2248.8,408.0381,44.3558,5511251.0,183860.5312,0.2507,1
1038.9,2237.9431,407.9542,44.3158,5485770.0,183860.5312,0.2575,1
1039.05,2228.5203,407.6753,44.3153,5466409.0,183860.5312,0.2634,1
1039.2001,2217.2336,406.7919,44.3153,5450533.5,183860.5312,0.2705,1
1039.3501,2245.8435,403.5324,46.6825,5565525.5,183860.5312,0.2526,1
1039.5,2262.7151,403.4518,47.2958,5608388.5,183860.5312,0.2421,1
1039.65,2249.6785,403.7483,47.3345,5571985.5,183860.5312,0.2502,1
1039.8,2251.3928,402.6288,47.3345,5591742.5,183860.5312,0.2491,1
1039.9501,2241.925,401.592,46.2187,5582589.5,44676.8594,0.255,1
1040.1001,2219.2471,400.1407,45.7794,5546146.5,-40013.7148,0.2692,1
1040.25,2221.0627,400.9069,45.7317,5540096.5,-51099.168,0.2681,1
1040.4,2246.1565,401.9653,45.7317,5587915.0,-51099.168,0.2524,1
1040.55,2251.1194,402.243,46.0543,5596417.5,-51099.168,0.2493,1
1040.7001,2261.334,402.2361,47.0862,5621908.0,-51099.168,0.243,1
1040.8501,2253.7856,402.1651,47.3512,5604128.5,-51099.168,0.2476,1
1041.0,2240.532,402.7023,48.6925,5563756.0,-51099.168,0.2559,1
1041.15,2240.512,403.5703,51.0084,5551727.0,-51099.168,0.2559,1
1041.3,2251.1912,404.3629,53.7257,5567246.0,-51099.168,0.2492,1
1041.4501,2270.8557,406.0215,54.7836,5592915.5,-51099.168,0.2369,1
1041.6001,2280.0068,406.111,56.0268,5614253.5,-51099.168,0.2312,1
1041.75,2274.9368,406.7012,57.1648,5593656.5,-51099.168,0.2344,1
1041.9,2261.4043,406.7754,57.7729,5559335.5,-51099.168,0.2429,1
1042.05,2262.0513,407.3393,58.1021,5553231.0,-51099.168,0.2424,1
1042.2001,2251.9258,411.6935,58.2841,5470383.5,-51099.168,0.2488,1
1042.3501,2234.8132,415.1469,58.2503,5383253.0,-51099.168,0.2595,1
1042.5,2236.1021,418.2657,58.1975,5346178.0,-51099.168,0.2587,1
1042.65,2256.6812,420.429,57.5802,5367539.0,-51099.168,0.2458,1
1042.8,2273.0745,419.473,55.584,5418955.5,-51099.168,0.2356,1
1042.9501,2288.293,416.9947,54.3586,5487710.5,-51099.168,0.2261,1
1043.1001,2289.5071,416.4265,54.3314,5498019.5,-51099.168,0.2253,1
1043.25,2272.7612,417.6245,54.3631,5442166.5,-51099.168,0.2358,1
1043.4,2268.3145,419.1542,54.9328,5411648.0,-51099.168,0.2386,1
1043.55,2275.7224,419.9792,56.4072,5418655.0,-51099.168,0.2339,1
1043.7001,2283.4832,419.7847,57.4118,5439657.5,-51099.168,0.2291,1
1043.8501,2286.8022,418.9839,57.4157,5457978.0,-51099.168,0.227,1
1044.0,2275.0603,417.0388,57.4157,5455247.5,-51099.168,0.2343,1
1044.15,2259.0642,414.0063,56.7192,5456646.0,-159638.4688,0.2443,1
1044.3,2248.2925,409.3355,53.1585,5492745.5,-320894.0938,0.2511,1
1044.4501,2234.6746,402.4413,47.9822,5553133.0,-343091.7188,0.2596,1
1044.6001,2211.2893,396.849,44.662,5572035.5,-343091.7188,0.2742,1
1044.75,2187.8799,396.5627,42.5885,5517174.5,-343091.7188,0.2888,1
1044.9,2188.2,400.1086,42.5885,5469200.5,-343091.7188,0.2886,1
1045.05,2184.2749,405.1109,43.8461,5392100.5,-343091.7188,0.2911,1
1045.2001,2171.6458,410.1722,47.4188,5294680.5,-343091.7188,0.299,1
1045.3501,2144.8984,415.6198,49.5714,5161728.5,-343091.7188,0.3157,1
1045.5,2108.1138,424.6775,49.5714,4964559.5,-343091.7188,0.3387,1
1045.65,2121.3499,434.5015,49.0105,4882385.0,-343091.7188,0.3304,1
1045.8,2127.3271,440.2755,46.7222,4831929.0,-343091.7188,0.3266,1
1045.9501,2115.4424,442.2734,44.3691,4783169.5,-343091.7188,0.3341,1
1046.1001,2124.8003,439.2679,44.0777,4837229.0,-343091.7188,0.3283,1
1046.25,2128.5679,434.7597,43.7772,4896112.0,-343091.7188,0.3259,1
1046.4,2150.751,430.9664,43.0641,4990617.5,-343091.7188,0.312,1
1046.55,2162.2495,428.4153,43.008,5047095.0,-343091.7188,0.3049,1
1046.7001,2161.6301,430.1734,42.7933,5025085.0,-343091.7188,0.3052,1
1046.8501,2171.4724,435.1758,42.451,4989887.0,-343091.7188,0.2991,1
1047.0,2173.0537,437.8188,42.451,4963393.0,-343091.7188,0.2981,1
1047.15,2143.396,438.7861,42.2851,4884839.5,-343091.7188,0.3166,1
1047.3,2144.4265,436.8603,41.0062,4908762.5,-343091.7188,0.316,1
1047.4501,2147.4961,432.7197,42.2496,4962864.0,-343091.7188,0.3141,1
1047.6001,2157.2256,427.5698,43.1594,5045317.0,-343091.7188,0.308,1
1047.75,2175.1123,427.7198,43.2351,5085371.0,-343091.7188,0.2968,1
1047.9,2170.3232,429.3766,45.0768,5054591.0,-343091.7188,0.2998,1
1048.05,2160.2766,428.6679,45.7819,5039511.5,-343091.7188,0.3061,1
1048.2001,2157.0999,426.6151,45.9954,5056313.0,-343091.7188,0.3081,1
1048.3501,2152.53,428.9453,45.9954,5018193.0,-359713.5312,0.3109,1
1048.5,2128.054,431.9243,45.9954,4926930.5,-365337.3125,0.3262,1
1048.65,2138.0574,439.8198,45.9954,4861259.0,-365484.875,0.32,1
1048.8,2158.6736,451.6899,48.3292,4779218.5,-365484.875,0.3071,1
1048.9501,2148.4006,454.3047,49.4292,4729002.5,-365484.875,0.3135,1
1049.1001,2135.9868,453.8088,49.5058,4706796.0,-365484.875,0.3212,1
1049.25,2140.8906,450.209,49.3885,4755374.0,-365484.875,0.3182,1
1049.4,2161.761,445.3817,48.569,4853851.0,-365484.875,0.3051,1
1049.55,2182.0044,439.5584,46.674,4964262.0,-365484.875,0.2925,1
1049.7001,2172.9263,436.6583,45.5128,4976259.5,-365484.875,0.2982,1
1049.8501,2166.4631,438.0784,45.308,4945402.5,-365484.875,0.3022,1
1050.0,2182.1143,442.938,45.2991,4926486.0,-365484.875,0.2924,1
1050.15,2194.0583,443.6667,45.0581,4945289.0,-365484.875,0.285,1
1050.3,2198.0671,441.7129,44.9978,4976264.5,-365484.875,0.2824,1
1050.4501,2176.7322,438.1588,44.992,4967874.5,-365484.875,0.2958,1
1050.6001,2153.5237,434.9477,44.9959,4951204.0,-365484.875,0.3103,1
1050.75,2132.9854,431.4265,45.6609,4944022.0,-365484.875,0.3232,1
1050.9,2143.7742,427.8657,46.3012,5010548.0,-365484.875,0.3164,1
1051.05,2136.0291,425.6337,47.0901,5018446.0,-365484.875,0.3212,1
1051.2001,2149.1541,423.073,48.4778,5080018.0,-365484.875,0.313,1
1051.3501,2157.1262,424.4735,49.2156,5081966.0,-365484.875,0.308,1
1051.5,2153.269,431.4679,50.7615,4991116.0,-365484.875,0.3104,1
1051.65,2166.4485,434.9549,52.2437,4980843.0,-365484.875,0.3022,1
1051.8,2189.3728,433.6406,52.6489,5048927.0,-365484.875,0.2879,1
1051.9501,2192.5371,428.8228,51.9649,5113119.5,-365484.875,0.2859,1
1052.1001,2184.1294,425.1906,51.1346,5136828.0,-365484.875,0.2912,1
1052.25,2175.3459,426.4845,50.2485,5100778.0,-355524.5312,0.2967,1
1052.4,2175.7786,429.6148,49.7876,5064511.5,-202581.1719,0.2964,1
1052.55,2188.7048,434.3305,49.7876,5039381.5,-88126.375,0.2883,1
1052.7001,2205.7795,434.8753,50.1925,5072442.5,-88126.375,0.2776,1
1052.8501,2211.6316,428.993,50.8581,5155737.5,-88126.375,0.2739,1
1053.0,2204.1677,426.6522,51.8617,5166275.5,-88126.375,0.2786,3
1053.15,2198.5159,428.3506,54.9598,5132521.5,-88126.375,0.2821,3
1053.3,2206.7871,427.2583,57.7079,5165155.5,-88126.375,0.277,3
1053.4501,2239.3928,422.8382,57.9255,5296780.5,-88126.375,0.2566,3
1053.6001,2273.8752,416.3012,58.4648,5462678.5,-88126.375,0.2351,3
1053.75,2281.4968,411.4378,59.2654,5545196.0,-88126.375,0.2303,3
1053.9,2281.5007,409.131,58.9205,5576566.0,-88126.375,0.2303,3
1054.05,2281.3733,406.8148,58.3385,5607890.5,-88126.375,0.2304,3
1054.2001,2290.543,404.0992,58.8683,5668898.5,-88126.375,0.2247,3
1054.3501,2306.4111,396.7718,59.1037,5813494.0,-88126.375,0.2148,3
1054.5,2298.9675,388.7529,58.5589,5914054.5,-88126.375,0.2194,3
1054.65,2301.5071,384.6243,58.9072,5983779.0,-88126.375,0.2178,3
1054.8,2296.8005,385.547,59.648,5957425.5,-88126.375,0.2207,3
1054.9501,2281.0085,387.9431,59.4828,5879754.5,-88126.375,0.2306,3
1055.1001,2289.5793,389.7957,59.0727,5873801.5,-88126.375,0.2252,3
1055.25,2301.4722,392.0369,59.0727,5870550.5,-88126.375,0.2178,3
1055.4,2299.7678,391.7878,59.0727,5869931.5,-88126.375,0.2188,3
1055.55,2295.887,391.2847,59.9136,5867561.5,-88126.375,0.2213,3
1055.7001,2293.1982,391.0347,62.7769,5864438.5,-88126.375,0.223,3
1055.8501,2291.4421,391.4801,62.7769,5853283.5,-88126.375,0.2241,3
1056.0,2289.9707,392.8926,62.4062,5828579.5,-88126.375,0.225,3
1056.15,2272.5369,395.6215,60.6399,5744274.0,-88126.375,0.2359,3
1056.3,2273.4458,398.8754,60.6399,5699667.5,-88126.375,0.2353,3
1056.4501,2271.2036,400.4973,60.7335,5670975.0,-88126.375,0.2367,3
1056.6001,2289.6406,399.4752,61.6554,5731642.0,-81266.9766,0.2252,3
1056.75,2287.2949,396.9674,64.368,5761930.5,-7468.9243,0.2267,3
1056.9,2277.8,394.1312,69.6631,5779302.0,190371.375,0.2327,3
1057.05,2290.5659,393.4066,69.6631,5822391.5,190371.375,0.2247,3
1057.2001,2278.1514,394.0762,69.6449,5780998.0,190371.375,0.2324,3
1057.3501,2291.2385,397.4564,69.2628,5764766.5,190371.375,0.2242,3
1057.5,2289.5457,400.2722,68.8528,5719973.0,190371.375,0.2253,3
1057.65,2293.0,399.3405,68.6415,5741966.5,190371.375,0.2231,3
1057.8,2280.0,398.1106,68.8556,5727052.0,190371.375,0.2313,3
1057.9501,2287.7971,395.1273,68.6443,5790032.0,190371.375,0.2264,3
1058.1001,2293.2212,392.1272,68.6415,5848171.5,190371.375,0.223,3
1058.25,2272.8979,392.5991,68.6415,5789365.0,190371.375,0.2357,3
1058.4,2270.4065,392.4001,67.768,5785948.0,190371.375,0.2372,3
1058.55,2288.0608,392.6314,66.6882,5827500.5,190371.375,0.2263,3
1058.7001,2287.967,392.6187,65.9887,5827454.0,190371.375,0.2263,3
1058.8501,2256.0491,392.4371,65.7,5748812.0,190371.375,0.2462,3
1059.0,2256.0193,392.5999,64.1757,5746357.5,190371.375,0.2463,3
1059.15,2244.9919,396.1349,59.5861,5667363.0,190371.375,0.2532,3
1059.3,2227.9548,399.024,58.7524,5583586.5,190371.375,0.2638,3
1059.4501,2238.823,408.3351,58.7366,5483204.5,190371.375,0.257,3
1059.6001,2268.4976,410.002,58.8165,5532901.0,190371.375,0.2384,3
1059.75,2298.084,408.097,58.5644,5631316.5,190371.375,0.2199,3
1059.9,2299.4622,405.8746,58.494,5665466.0,190371.375,0.2191,3
1060.05,2300.304,401.9656,59.5091,5722781.5,190371.375,0.2185,3
1060.2001,2294.2026,395.5583,58.7827,5800186.0,190371.375,0.2224,3
1060.3501,2292.4819,394.1076,58.428,5816894.0,190371.375,0.2234,3
1060.5,2272.7031,395.3136,59.7979,5749187.5,190371.375,0.2358,3
1060.65,2261.7192,396.1087,60.3483,5709849.5,190371.375,0.2427,3
1060.8,2269.5149,397.9518,60.5198,5702992.0,190371.375,0.2378,3
1060.9501,2282.6072,397.8943,61.1302,5736753.5,190371.375,0.2296,3
1061.1001,2264.8125,396.634,61.6651,5710031.5,190371.375,0.2407,3
1061.25,2245.4775,398.4893,62.2603,5635147.5,207359.6719,0.2528,3
1061.4,2248.6621,399.7533,62.6217,5625127.0,234089.4375,0.2508,3
1061.55,2267.6516,398.9759,62.733,5683737.0,244738.2656,0.239,3
1061.7001,2274.7361,398.6437,63.7103,5706190.5,244738.2656,0.2345,3
1061.8501,2262.2812,397.7637,65.4147,5687476.0,244738.2656,0.2423,3
1062.0,2251.719,399.1373,66.984,5641619.5,244738.2656,0.2489,3
1062.15,2257.8599,402.116,67.6104,5614940.0,244738.2656,0.2451,3
1062.3,2271.8672,403.3587,68.3693,5632369.5,244738.2656,0.2363,3
1062.4501,2284.0789,403.4533,69.5245,5661322.5,244738.2656,0.2287,3
1062.6001,2287.458,402.1924,69.9665,5687510.0,244738.2656,0.2266,3
1062.75,2273.3938,399.926,69.9665,5684494.5,244738.2656,0.2354,3
1062.9,2255.9133,398.6978,70.4864,5658198.5,244738.2656,0.2463,3
1063.05,2260.1401,398.8636,71.9915,5666427.5,244738.2656,0.2437,3
1063.2001,2265.0098,400.4536,73.1079,5656245.0,244738.2656,0.2406,3
1063.3501,2256.2822,402.785,73.1079,5601726.0,244738.2656,0.2461,3
1063.5,2263.7817,404.2464,72.9897,5599992.5,244738.2656,0.2414,3
1063.65,2268.853,405.1396,72.4156,5600200.5,244738.2656,0.2382,3
1063.8,2257.3176,405.53,71.6561,5566328.0,244738.2656,0.2455,3
1063.9501,2248.4739,405.2207,71.1617,5548764.5,244738.2656,0.251,3
1064.1001,2258.0896,405.6796,69.937,5566175.5,244738.2656,0.2449,3
1064.25,2283.0315,405.225,67.6799,5634082.5,244738.2656,0.2294,3
1064.4,2301.616,402.595,65.5912,5717127.0,244738.2656,0.2178,3
1064.55,2310.1978,399.5154,65.478,5782483.0,244738.2656,0.2124,3
1064.7001,2292.2168,397.6909,65.2973,5763804.5,244738.2656,0.2236,3
1064.8501,2276.8445,397.074,65.3594,5734048.5,244738.2656,0.2332,3
1065.0,2266.7708,396.7777,65.8365,5712949.0,244738.2656,0.2395,3
1065.15,2274.8162,396.6732,66.7814,5734736.5,244738.2656,0.2345,3
1065.3,2274.3408,396.7042,66.9336,5733104.0,244738.2656,0.2348,3
1065.4501,2283.1343,398.4187,67.5416,5730475.0,244738.2656,0.2293,3
1065.6001,2304.6982,399.1138,67.5424,5774547.0,244738.2656,0.2158,3
1065.75,2297.658,400.1865,68.0126,5741517.5,233141.6562,0.2202,3
1065.9,2265.6123,401.5707,70.5928,5641898.0,165509.7812,0.2403,3
1066.05,2253.9988,403.0932,70.6592,5591786.0,142908.4062,0.2475,3
1066.2001,2237.2019,404.7935,71.0442,5526766.5,142908.4062,0.258,3
1066.3501,2257.7898,407.6073,71.2389,5539121.0,142908.4062,0.2452,3
1066.5,2280.752,408.5724,72.1348,5582268.0,142908.4062,0.2308,3
1066.65,2267.0273,410.5018,72.1852,5522575.5,142908.4062,0.2394,3
1066.8,2259.2126,410.2832,73.074,5506472.5,142908.4062,0.2443,3
